,Date,Artist,Track,Duration,Album,Hour
0,2020-11-28 02:11:00,Dire Straits,Sultans Of Swing,348.4,Dire Straits,2
1,2020-11-28 02:11:00,Naps,6.3,212.254,Carré VIP,2
2,2020-11-28 02:11:00,Katie Melua,Wonderful Life,186.494,Wonderful Life,2
3,2020-11-28 02:11:00,Vanderkraft,Ce bon vieux Jean Lassalle,6.242,Kimono doux,2
4,2020-11-28 02:11:00,Metro Boomin,Space Cadet (feat. Gunna),203.243,NOT ALL HEROES WEAR CAPES,2
5,2020-11-28 02:11:00,Lenny Kravitz,Are You Gonna Go My Way,211.934,Are You Gonna Go My Way,2
6,2020-11-28 02:11:00,L.E.J,C’est pas parce que,53.493,Pas Peur,2
7,2020-11-28 02:11:00,Lujipeka,De Quoi Tu Parles ?,146.0,L.U.J.I.,2
8,2020-11-28 03:11:00,Parcels,Everyroad,364.247,Parcels,3
9,2020-11-28 03:11:00,Eminem,Love The Way You Lie,263.247,Recovery,3
10,2020-11-28 03:11:00,Liam Gallagher,All You're Dreaming Of,241.746,All You're Dreaming Of,3
11,2020-11-28 03:11:00,The Strokes,Chances,216.754,,3
12,2020-11-28 03:11:00,Engelwood,Crystal Dolphin,115.494,Crust Fm,3
13,2020-11-28 03:11:00,Dua Lipa,Levitating,203.611,Future Nostalgia,3
14,2020-11-28 03:11:00,Cerrone,Experience (feat. Laylow),219.991,Experience (feat. Laylow),3
15,2020-11-28 03:11:00,Deen Burbigo,IMMUNITÉ DIPLOMATIQUE,163.742,IMMUNITÉ DIPLOMATIQUE,3
16,2020-11-28 03:11:00,13 Organisé,Partout c'est la même,321.974,,3
17,2020-11-28 03:11:00,Cocoon,Watch My Back,4.197,Welcome Home,3
18,2020-11-28 03:11:00,Parcels,Tape,223.491,Parcels,3
19,2020-11-28 03:11:00,Bob Sinclar,I'm On My Way,169.998,,3
20,2020-11-28 03:11:00,Renaud,"Docteur Renaud, Mister Renard",263.505,Boucan d'enfer,3
21,2020-11-28 03:11:00,7 Jaws,Par ici,193.119,RAGE,3
22,2020-11-28 03:11:00,Sexion D'Assaut,Vu la haine que j'ai,275.241,"Les Chroniques Du 75, En Attendant L'Apogée",3
23,2020-11-28 03:11:00,Wabie,Hey Lover!,162.488,Cyclones and Hey Lover,3
24,2020-11-28 03:11:00,Lunatic,Le Crime Paie - Remasterisé En 2006,299.493,Hostile Hip Hop,3
25,2020-11-28 14:11:00,Liam Gallagher,All You're Dreaming Of,241.821,All You're Dreaming Of,14
26,2020-11-28 14:11:00,Liam Gallagher,All You're Dreaming Of,241.821,All You're Dreaming Of,14
27,2020-11-28 14:11:00,Liam Gallagher,All You're Dreaming Of,23.471,All You're Dreaming Of,14
28,2020-11-28 21:11:00,DaBaby,BOP,133.103,KIRK,21
29,2020-11-28 21:11:00,Liam Gallagher,All You're Dreaming Of,218.231,All You're Dreaming Of,21
30,2020-11-28 21:11:00,The Symposium,Half Life,236.243,Drugs,21
31,2020-11-28 21:11:00,Aya Nakamura,Fly,217.237,AYA,21
32,2020-11-28 21:11:00,Katie Melua,Wonderful Life,247.099,Wonderful Life,21
33,2020-11-28 21:11:00,Vexento,Symbol,234.551,Symbol,21
34,2020-11-28 21:11:00,Klub Des Loosers,Au commencement - Remix,155.473,La fin de l'espèce,21
35,2020-11-28 22:11:00,Booba,5G,188.977,5G,22
36,2020-11-28 22:11:00,Katie Melua,Wonderful Life,247.102,Wonderful Life,22
37,2020-11-28 22:11:00,The Strokes,Automatic Stop,206.991,Room On Fire,22
38,2020-11-28 22:11:00,Cocoon,Watch My Back,128.49,Welcome Home,22
39,2020-11-28 22:11:00,Ariana Grande,Stuck with U (with Justin Bieber),1.961,Stuck with U,22
40,2020-11-28 22:11:00,Oasis,Sunday Morning Call,0.0,Standing On The Shoulder Of Giants,22
41,2020-11-28 22:11:00,Oasis,Sunday Morning Call,0.0,Standing on the Shoulder of Giants,22
42,2020-11-28 22:11:00,Vanderkraft,Ce bon vieux Jean Lassalle,369.254,Kimono doux,22
43,2020-11-28 22:11:00,The Strokes,Ode To The Mets,351.733,The New Abnormal,22
44,2020-11-28 22:11:00,Dire Straits,"Going Home - Live At Hammersmith Odeon, London/1983",365.489,Alchemy: Dire Straits Live,22
45,2020-11-28 22:11:00,Katie Melua,English Manner,168.246,Album No. 8,22
46,2020-11-28 22:11:00,Eagles,Wasted Time - 2013 Remaster,196.55,Hotel California,22
47,2020-11-28 22:11:00,Eagles,Wasted Time - 2013 Remaster,196.55,Hotel California,22
48,2020-11-29 15:11:00,Liam Gallagher,All You're Dreaming Of,241.821,All You're Dreaming Of,15
49,2020-11-29 15:11:00,The Symposium,Half Life,236.277,Drugs,15
50,2020-11-29 15:11:00,Aya Nakamura,Fly,217.32,AYA,15
51,2020-11-29 15:11:00,Katie Melua,Wonderful Life,0.792,Wonderful Life,15
52,2020-11-29 15:11:00,Booba,5G,188.976,5G,15
53,2020-11-30 00:11:00,Katie Melua,English Manner,5.077,Album No. 8,0
54,2020-11-30 01:11:00,Liam Gallagher,All You're Dreaming Of,241.821,All You're Dreaming Of,1
55,2020-11-30 01:11:00,The Symposium,Half Life,236.277,Drugs,1
56,2020-11-30 01:11:00,Aya Nakamura,Fly,173.892,AYA,1
57,2020-11-30 08:11:00,Liam Gallagher,All You're Dreaming Of,241.821,All You're Dreaming Of,8
58,2020-11-30 08:11:00,The Symposium,Half Life,236.277,Drugs,8
59,2020-11-30 08:11:00,Aya Nakamura,Fly,80.474,AYA,8
60,2020-11-30 08:11:00,Liam Gallagher,All You're Dreaming Of,241.821,All You're Dreaming Of,8
61,2020-11-30 09:11:00,Booba,5G,4.274,5G,9
62,2020-11-30 09:11:00,Ritt Momney,Put Your Records On,210.463,,9
63,2020-11-30 09:11:00,LANY,cowboy in LA,139.101,,9
64,2020-11-30 09:11:00,StackOne,My Mind Is Gone,126.925,,9
65,2020-11-30 09:11:00,C4C,Drifter,130.285,,9
66,2020-11-30 09:11:00,Chiccote's Beats,Before,192.0,,9
67,2020-11-30 09:11:00,SPEECHLESS,Nightfall,111.591,,9
68,2020-11-30 09:11:00,Pandrezz,Deserved Rest,162.187,,9
69,2020-11-30 09:11:00,kudo,Slow,121.741,,9
70,2020-11-30 09:11:00,Univok,Blue Vanilla,147.245,,9
71,2020-11-30 09:11:00,brillion.,Searching,151.5,,9
72,2020-11-30 09:11:00,Oatmello,Inside,121.515,,9
73,2020-11-30 09:11:00,amies,Broken,168.0,,9
74,2020-11-30 09:11:00,Yasumu,We Met,141.442,,9
75,2020-11-30 10:11:00,Monma,Look Back,129.23,,10
76,2020-11-30 10:11:00,Towerz,Until Tomorrow,144.0,,10
77,2020-11-30 10:11:00,Flitz&Suppe,Sea of Trees,133.333,,10
78,2020-11-30 10:11:00,chief.,message in a bottle,122.478,,10
79,2020-11-30 10:11:00,ENRA,Mirror Image,36.729,,10
80,2020-11-30 10:11:00,Dua Lipa,Future Nostalgia,184.881,Future Nostalgia,10
81,2020-11-30 11:11:00,Tier List - Le classement rap,"Tier List #9 avec Kalash Criminel, Siboy, Klub des Loosers, Kekra & Népal",1456.703,,11
82,2020-11-30 13:11:00,Tier List - Le classement rap,"Tier List #9 avec Kalash Criminel, Siboy, Klub des Loosers, Kekra & Népal",87.25,,13
83,2020-11-30 13:11:00,13 Block,Les dodanes,181.12,,13
84,2020-11-30 14:11:00,13 Block,Tieks (feat. Niska),203.653,,14
85,2020-11-30 14:11:00,13 Block,Heps ou Plata,211.173,,14
86,2020-11-30 15:11:00,13 Block,Riina Toto (feat. Maes),213.813,,15
87,2020-11-30 15:11:00,13 Block,Babi,259.986,,15
88,2020-11-30 15:11:00,13 Block,La ramasse,159.853,,15
89,2020-11-30 20:11:00,13 Block,Diplomatico,65.08,,20
90,2020-12-01 09:12:00,Liam Gallagher,All You're Dreaming Of,241.821,All You're Dreaming Of,9
91,2020-12-01 09:12:00,The Symposium,Half Life,236.277,Drugs,9
92,2020-12-01 09:12:00,Aya Nakamura,Fly,46.856,AYA,9
93,2020-12-01 09:12:00,Booba,5G,1.044,5G,9
94,2020-12-01 09:12:00,Jamie Campbell Bower,Johanna,117.36,,9
95,2020-12-01 09:12:00,Edwards Sanders,Pirelli's Miracle Elixir,120.24,,9
96,2020-12-01 09:12:00,Sacha Baron Cohen,The Contest,34.537,,9
97,2020-12-01 09:12:00,13 Block,Les dodanes,181.12,,9
98,2020-12-01 09:12:00,13 Block,Tieks (feat. Niska),203.653,,9
99,2020-12-01 09:12:00,13 Block,Heps ou Plata,211.173,,9
100,2020-12-01 09:12:00,13 Block,Riina Toto (feat. Maes),213.813,,9
101,2020-12-01 09:12:00,13 Block,Babi,259.986,,9
102,2020-12-01 09:12:00,13 Block,La ramasse,159.853,,9
103,2020-12-01 09:12:00,13 Block,Diplomatico,211.32,,9
104,2020-12-01 09:12:00,13 Block,Kobe (feat. Zola),143.946,,9
105,2020-12-01 09:12:00,13 Block,Akira,210.893,,9
106,2020-12-01 09:12:00,13 Block,Bendo,193.72,,9
107,2020-12-01 09:12:00,13 Block,Énervé,219.093,,9
108,2020-12-01 11:12:00,13 Block,Pavel (feat. SCH),403.827,BLO II,11
109,2020-12-01 11:12:00,13 Block,Je me démerde,147.32,,11
110,2020-12-01 11:12:00,13 Block,Aminata (feat. PLK),179.253,,11
111,2020-12-01 11:12:00,13 Block,S.W.P.V,133.786,,11
112,2020-12-01 11:12:00,13 Block,Traitres,222.306,,11
113,2020-12-01 11:12:00,13 Block,Moula,17.843,,11
114,2020-12-01 11:12:00,13 Block,Aminata (feat. PLK),1.137,,11
115,2020-12-01 11:12:00,13 Block,S.W.P.V,1.068,,11
116,2020-12-01 11:12:00,13 Block,Je me démerde,0.812,,11
117,2020-12-01 11:12:00,13 Block,Traitres,0.58,,11
118,2020-12-01 12:12:00,13 Block,Pavel (feat. SCH),194.48,BLO II,12
119,2020-12-01 12:12:00,13 Block,Je me démerde,147.32,,12
120,2020-12-01 12:12:00,13 Block,Aminata (feat. PLK),168.412,,12
121,2020-12-01 13:12:00,Liam Gallagher,All You're Dreaming Of,18.483,All You're Dreaming Of,13
122,2020-12-01 13:12:00,The Citizens of Halloween,This Is Halloween,3.761,,13
123,2020-12-01 13:12:00,Danny Elfman,Overture - (The Nightmare Before Christmas),107.666,,13
124,2020-12-01 13:12:00,Patrick Stewart,Opening - (The Nightmare Before Christmas),57.4,,13
125,2020-12-01 13:12:00,The Citizens of Halloween,This Is Halloween,196.186,,13
126,2020-12-01 13:12:00,Danny Elfman,Jack's Lament,194.426,,13
127,2020-12-01 13:12:00,Danny Elfman,Doctor Finklestein / In The Forest,156.306,,13
128,2020-12-01 14:12:00,Danny Elfman,What's This?,185.44,,14
129,2020-12-01 14:12:00,Cast - The Nightmare Before Christmas,Town Meeting Song,176.706,,14
130,2020-12-01 14:12:00,Danny Elfman,Jack and Sally Montage,317.48,,14
131,2020-12-01 14:12:00,Cast - The Nightmare Before Christmas,Jack's Obsession,166.208,,14
132,2020-12-01 14:12:00,Danny Elfman,Kidnap The Sandy Claws,182.56,,14
133,2020-12-01 14:12:00,The Citizens of Halloween,Making Christmas,229.797,,14
134,2020-12-02 13:12:00,Dinos,93 mesures,265.786,,13
135,2020-12-02 13:12:00,Dinos,Taciturne,225.4,Taciturne,13
136,2020-12-02 13:12:00,Lefa,230 (feat. PLK),146.053,FAMOUS,13
137,2020-12-02 13:12:00,Caballero & JeanJass,Sonic,182.466,High & Fines Herbes,13
138,2020-12-02 15:12:00,Deen Burbigo,IMMUNITÉ DIPLOMATIQUE,27.168,IMMUNITÉ DIPLOMATIQUE,15
139,2020-12-02 15:12:00,The Strokes,Ode To The Mets,351.786,The New Abnormal,15
140,2020-12-02 15:12:00,Liam Gallagher,Now That I've Found You - Acoustic,202.608,Acoustic Sessions,15
141,2020-12-02 15:12:00,Maes,Imparfait,160.626,Les derniers salopards,15
142,2020-12-02 15:12:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,15
143,2020-12-02 15:12:00,Maes,Mémoire,201.466,Les derniers salopards,15
144,2020-12-02 15:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,15
145,2020-12-02 15:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,15
146,2020-12-02 15:12:00,Tsew The Kid,Besoin de personne (feat. Georgio),209.111,Diavolana,15
147,2020-12-02 16:12:00,Nekfeu,Ecrire,214.97,Les étoiles vagabondes : expansion,16
148,2020-12-03 08:12:00,Booba,JAUNÉ,1.811,JAUNÉ,8
149,2020-12-03 08:12:00,Nekfeu,Ecrire,1.787,Les étoiles vagabondes : expansion,8
150,2020-12-03 08:12:00,Caballero & JeanJass,Sonic,182.466,High & Fines Herbes,8
151,2020-12-03 08:12:00,Maes,Blanche,193.453,Les derniers salopards,8
152,2020-12-03 08:12:00,Freeze corleone,Desiigner,185.196,Desiigner,8
153,2020-12-03 08:12:00,The Weeknd,Save Your Tears,155.344,After Hours,8
154,2020-12-03 09:12:00,Caballero & JeanJass,Vie ordinaire,229.44,High & Fines Herbes,9
155,2020-12-03 09:12:00,Lujipeka,Roxanne,182.826,P.E.K.A,9
156,2020-12-03 09:12:00,Liam Gallagher,Meadow - Acoustic,211.432,Acoustic Sessions,9
157,2020-12-03 09:12:00,Freeze corleone,Hors ligne,278.56,LMF,9
158,2020-12-03 09:12:00,Vald,Rappel,311.306,Ce monde est cruel,9
159,2020-12-03 10:12:00,The Strokes,The Adults Are Talking,309.053,The New Abnormal,10
160,2020-12-03 10:12:00,Sneazzy,ZÉRO DÉTAIL,260.786,NOUVO MODE,10
161,2020-12-03 10:12:00,Maes,Etoile,183.386,Les derniers salopards,10
162,2020-12-03 10:12:00,La Belle Vie,Emma,242.245,Emma,10
163,2020-12-03 13:12:00,Lady Gaga,Rain On Me (with Ariana Grande),11.304,Chromatica,13
164,2020-12-03 13:12:00,Liam Gallagher,All You're Dreaming Of,241.821,All You're Dreaming Of,13
165,2020-12-03 13:12:00,The Symposium,Half Life,236.277,Drugs,13
166,2020-12-03 13:12:00,Aya Nakamura,Fly,217.32,AYA,13
167,2020-12-03 13:12:00,Booba,5G,3.118,5G,13
168,2020-12-03 13:12:00,The Strokes,Ode To The Mets,351.786,The New Abnormal,13
169,2020-12-03 13:12:00,Liam Gallagher,Now That I've Found You - Acoustic,202.608,Acoustic Sessions,13
170,2020-12-03 13:12:00,Maes,Imparfait,160.626,Les derniers salopards,13
171,2020-12-03 13:12:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,13
172,2020-12-03 13:12:00,Maes,Mémoire,201.466,Les derniers salopards,13
173,2020-12-03 13:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,13
174,2020-12-03 14:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,14
175,2020-12-03 14:12:00,Tsew The Kid,Besoin de personne (feat. Georgio),209.111,Diavolana,14
176,2020-12-03 14:12:00,Nekfeu,Ecrire,221.253,Les étoiles vagabondes : expansion,14
177,2020-12-03 14:12:00,Booba,JAUNÉ,215.947,JAUNÉ,14
178,2020-12-03 14:12:00,Caballero & JeanJass,Sonic,182.466,High & Fines Herbes,14
179,2020-12-03 14:12:00,Maes,Blanche,193.453,Les derniers salopards,14
180,2020-12-03 14:12:00,Freeze corleone,Desiigner,185.196,Desiigner,14
181,2020-12-03 14:12:00,The Weeknd,Save Your Tears,215.626,After Hours,14
182,2020-12-03 14:12:00,Caballero & JeanJass,Vie ordinaire,229.44,High & Fines Herbes,14
183,2020-12-03 14:12:00,Lujipeka,Roxanne,182.826,P.E.K.A,14
184,2020-12-03 15:12:00,Liam Gallagher,Meadow - Acoustic,115.325,Acoustic Sessions,15
185,2020-12-03 15:12:00,The Strokes,Ode To The Mets,357.738,The New Abnormal,15
186,2020-12-03 15:12:00,Liam Gallagher,Now That I've Found You - Acoustic,202.608,Acoustic Sessions,15
187,2020-12-03 15:12:00,Maes,Imparfait,160.626,Les derniers salopards,15
188,2020-12-03 15:12:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,15
189,2020-12-03 15:12:00,Maes,Mémoire,0.557,Les derniers salopards,15
190,2020-12-03 16:12:00,Guns N' Roses,November Rain,521.752,,16
191,2020-12-03 16:12:00,Liam Gallagher,Now That I've Found You - Acoustic,202.608,Acoustic Sessions,16
192,2020-12-03 16:12:00,Maes,Imparfait,160.626,Les derniers salopards,16
193,2020-12-03 16:12:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,16
194,2020-12-03 16:12:00,Maes,Mémoire,56.441,Les derniers salopards,16
195,2020-12-03 16:12:00,Kaaris,IRM,188.546,,16
196,2020-12-03 16:12:00,The Strokes,Ode To The Mets,1.184,The New Abnormal,16
197,2020-12-03 16:12:00,Maes,Imparfait,160.626,Les derniers salopards,16
198,2020-12-03 16:12:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,16
199,2020-12-03 16:12:00,13 Block,Les dodanes,181.12,,16
200,2020-12-03 16:12:00,Maes,Mémoire,201.466,Les derniers salopards,16
201,2020-12-03 16:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,16
202,2020-12-03 16:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,16
203,2020-12-03 16:12:00,Tsew The Kid,Besoin de personne (feat. Georgio),209.111,Diavolana,16
204,2020-12-03 16:12:00,Nekfeu,Ecrire,221.253,Les étoiles vagabondes : expansion,16
205,2020-12-03 16:12:00,Booba,JAUNÉ,215.947,JAUNÉ,16
206,2020-12-03 17:12:00,Caballero & JeanJass,Sonic,182.466,High & Fines Herbes,17
207,2020-12-03 17:12:00,Maes,Blanche,107.987,Les derniers salopards,17
208,2020-12-03 17:12:00,Dinos,93 mesures,265.786,,17
209,2020-12-03 18:12:00,Maes,Imparfait,0.64,Les derniers salopards,18
210,2020-12-03 18:12:00,Sneazzy,ÉTINCELLES,1.408,NOUVO MODE,18
211,2020-12-03 18:12:00,Damso,BXL ZOO,180.79,QALF,18
212,2020-12-03 18:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,18
213,2020-12-03 18:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,18
214,2020-12-03 18:12:00,Nekfeu,Ecrire,221.253,Les étoiles vagabondes : expansion,18
215,2020-12-03 22:12:00,Vald,Rappel,143.855,Ce monde est cruel,22
216,2020-12-03 22:12:00,Maes,Mémoire,201.466,Les derniers salopards,22
217,2020-12-03 22:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,22
218,2020-12-03 22:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,22
219,2020-12-03 22:12:00,Tsew The Kid,Besoin de personne (feat. Georgio),209.111,Diavolana,22
220,2020-12-03 22:12:00,Nekfeu,Ecrire,221.253,Les étoiles vagabondes : expansion,22
221,2020-12-04 07:12:00,Booba,JAUNÉ,126.452,JAUNÉ,7
222,2020-12-04 07:12:00,Bastille,Pompeii,42.771,,7
223,2020-12-04 07:12:00,JSX,POMPEII,204.36,POMPEII,7
224,2020-12-04 08:12:00,The Strokes,Ode To The Mets,351.786,The New Abnormal,8
225,2020-12-04 08:12:00,Liam Gallagher,Now That I've Found You - Acoustic,202.608,Acoustic Sessions,8
226,2020-12-04 08:12:00,Maes,Imparfait,160.626,Les derniers salopards,8
227,2020-12-04 08:12:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,8
228,2020-12-04 08:12:00,Maes,Mémoire,201.466,Les derniers salopards,8
229,2020-12-04 08:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,8
230,2020-12-04 08:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,8
231,2020-12-04 12:12:00,Tsew The Kid,Besoin de personne (feat. Georgio),96.723,Diavolana,12
232,2020-12-04 12:12:00,The Strokes,Ode To The Mets,351.786,The New Abnormal,12
233,2020-12-04 12:12:00,Liam Gallagher,Now That I've Found You - Acoustic,202.608,Acoustic Sessions,12
234,2020-12-04 13:12:00,Maes,Imparfait,160.626,Les derniers salopards,13
235,2020-12-04 13:12:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,13
236,2020-12-04 13:12:00,Maes,Mémoire,201.466,Les derniers salopards,13
237,2020-12-04 13:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,13
238,2020-12-04 13:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,13
239,2020-12-04 13:12:00,Tsew The Kid,Besoin de personne (feat. Georgio),209.111,Diavolana,13
240,2020-12-04 13:12:00,Nekfeu,Ecrire,202.199,Les étoiles vagabondes : expansion,13
241,2020-12-04 23:12:00,Luv Resval,Kurt (feat. Zefor),203.6,,23
242,2020-12-05 08:12:00,Caballero & JeanJass,Vie ordinaire,95.457,High & Fines Herbes,8
243,2020-12-05 08:12:00,I.n.c.h,Pentacle et bougie,210.25,,8
244,2020-12-05 08:12:00,Inch,For Duty and Humanity,129.358,,8
245,2020-12-05 08:12:00,Heuss L'enfoiré,Guccissima,198.906,Guccissima x Matrixé,8
246,2020-12-05 08:12:00,Heuss L'enfoiré,Matrixé,136.826,Guccissima x Matrixé,8
247,2020-12-05 08:12:00,Heuss L'enfoiré,Guccissima,198.906,Guccissima x Matrixé,8
248,2020-12-05 08:12:00,Heuss L'enfoiré,Matrixé,136.826,Guccissima x Matrixé,8
249,2020-12-05 08:12:00,JSX,POMPEII,204.36,POMPEII,8
250,2020-12-05 08:12:00,JSX,POMPEII,204.36,POMPEII,8
251,2020-12-05 08:12:00,JSX,POMPEII,204.36,POMPEII,8
252,2020-12-05 08:12:00,JSX,POMPEII,204.36,POMPEII,8
253,2020-12-05 08:12:00,JSX,POMPEII,204.36,POMPEII,8
254,2020-12-05 09:12:00,JSX,POMPEII,204.36,POMPEII,9
255,2020-12-05 09:12:00,Heuss L'enfoiré,Matrixé,8.15,Guccissima x Matrixé,9
256,2020-12-05 09:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,9
257,2020-12-05 09:12:00,Heuss L'enfoiré,Matrixé,136.826,Guccissima x Matrixé,9
258,2020-12-05 09:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,9
259,2020-12-05 09:12:00,Tsew The Kid,Besoin de personne (feat. Georgio),209.111,Diavolana,9
260,2020-12-05 09:12:00,Nekfeu,Ecrire,221.253,Les étoiles vagabondes : expansion,9
261,2020-12-05 09:12:00,Booba,JAUNÉ,106.014,JAUNÉ,9
262,2020-12-05 09:12:00,Laylow,BURNING MAN (feat. Lomepal),202.173,TRINITY,9
263,2020-12-05 09:12:00,Laylow,VAMONOS (feat. Alpha Wann),197.906,TRINITY,9
264,2020-12-05 09:12:00,Caballero & JeanJass,Sonic,182.466,High & Fines Herbes,9
265,2020-12-05 09:12:00,Maes,Blanche,193.453,Les derniers salopards,9
266,2020-12-05 09:12:00,Freeze corleone,Desiigner,185.196,Desiigner,9
267,2020-12-05 09:12:00,The Weeknd,Save Your Tears,215.626,After Hours,9
268,2020-12-05 10:12:00,Caballero & JeanJass,Vie ordinaire,229.44,High & Fines Herbes,10
269,2020-12-05 10:12:00,Lujipeka,Roxanne,182.826,P.E.K.A,10
270,2020-12-05 10:12:00,Liam Gallagher,Meadow - Acoustic,211.432,Acoustic Sessions,10
271,2020-12-05 10:12:00,Freeze corleone,Hors ligne,278.56,LMF,10
272,2020-12-05 10:12:00,Vald,Rappel,311.306,Ce monde est cruel,10
273,2020-12-05 10:12:00,The Strokes,The Adults Are Talking,309.053,The New Abnormal,10
274,2020-12-05 10:12:00,Sneazzy,ZÉRO DÉTAIL,260.786,NOUVO MODE,10
275,2020-12-05 10:12:00,Maes,Etoile,183.386,Les derniers salopards,10
276,2020-12-05 10:12:00,La Belle Vie,Emma,242.245,Emma,10
277,2020-12-05 10:12:00,Wejdene,Nananeh,1.277,16,10
278,2020-12-05 10:12:00,Lady Gaga,Rain On Me (with Ariana Grande),73.261,Chromatica,10
279,2020-12-05 10:12:00,Koba LaD,7 sur 7,1.787,7 sur 7,10
280,2020-12-05 10:12:00,The Strokes,Selfless,3.97,The New Abnormal,10
281,2020-12-05 10:12:00,The Strokes,The Adults Are Talking,309.053,The New Abnormal,10
282,2020-12-05 10:12:00,The Strokes,Selfless,222.093,The New Abnormal,10
283,2020-12-05 11:12:00,The Strokes,Brooklyn Bridge To Chorus,180.335,The New Abnormal,11
284,2020-12-05 11:12:00,The Strokes,Ode To The Mets,351.786,The New Abnormal,11
285,2020-12-05 11:12:00,The Strokes,Why Are Sundays So Depressing,275.666,The New Abnormal,11
286,2020-12-05 11:12:00,Cage The Elephant,Black Madonna,226.533,Social Cues,11
287,2020-12-05 11:12:00,Arctic Monkeys,No Buses,197.32,Who The F*** Are Arctic Monkeys?,11
288,2020-12-05 11:12:00,MGMT,Little Dark Age,29.944,,11
289,2020-12-05 11:12:00,The Strokes,Ode To The Mets,351.786,The New Abnormal,11
290,2020-12-05 11:12:00,MGMT,Little Dark Age,299.96,,11
291,2020-12-05 12:12:00,Vampire Weekend,Campus,159.782,,12
292,2020-12-05 12:12:00,Dinos,No Love,186.826,Taciturne,12
293,2020-12-05 12:12:00,Dinos,Wouuh,130.6,Taciturne,12
294,2020-12-05 12:12:00,Dinos,Frank Ocean,102.653,Taciturne,12
295,2020-12-05 12:12:00,Dinos,Adeola interlude,120.466,Taciturne,12
296,2020-12-05 12:12:00,Dinos,Mack le Bizz Freestyle,136.059,Taciturne,12
297,2020-12-05 12:12:00,Dinos,Arob@se,217.133,Taciturne,12
298,2020-12-05 12:12:00,Dinos,Quand les cailleras prient,154.502,Taciturne,12
299,2020-12-05 14:12:00,Dinos,On meurt bientôt,224.413,Taciturne,14
300,2020-12-05 14:12:00,Dinos,No Love,186.826,Taciturne,14
301,2020-12-05 14:12:00,Dinos,Taciturne,225.4,Taciturne,14
302,2020-12-05 14:12:00,Dinos,XNXX,234.813,Taciturne,14
303,2020-12-05 14:12:00,Dinos,OMRI,118.897,Taciturne,14
304,2020-12-06 19:12:00,The Strokes,Ode To The Mets,351.786,The New Abnormal,19
305,2020-12-06 19:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,19
306,2020-12-06 19:12:00,Nekfeu,Ecrire,185.522,Les étoiles vagabondes : expansion,19
307,2020-12-06 21:12:00,The Strokes,The Adults Are Talking,309.053,The New Abnormal,21
308,2020-12-06 22:12:00,The Strokes,Selfless,222.093,The New Abnormal,22
309,2020-12-06 22:12:00,The Strokes,Brooklyn Bridge To Chorus,235.946,The New Abnormal,22
310,2020-12-06 22:12:00,The Strokes,Bad Decisions,293.36,The New Abnormal,22
311,2020-12-06 22:12:00,The Strokes,Eternal Summer,204.656,The New Abnormal,22
312,2020-12-07 08:12:00,Vald,Rappel,1.749,Ce monde est cruel,8
313,2020-12-07 08:12:00,The Strokes,Ode To The Mets,351.786,The New Abnormal,8
314,2020-12-07 08:12:00,Liam Gallagher,Now That I've Found You - Acoustic,202.608,Acoustic Sessions,8
315,2020-12-07 09:12:00,Maes,Imparfait,160.626,Les derniers salopards,9
316,2020-12-07 09:12:00,Sneazzy,ÉTINCELLES,248.626,NOUVO MODE,9
317,2020-12-07 10:12:00,Maes,Mémoire,201.466,Les derniers salopards,10
318,2020-12-07 10:12:00,Klub Des Loosers,Au commencement - Remix,155.472,La fin de l'espèce,10
319,2020-12-07 10:12:00,Dosseh,L'odeur du charbon - Remix,307.273,L'odeur du charbon,10
320,2020-12-07 10:12:00,Tsew The Kid,Besoin de personne (feat. Georgio),209.111,Diavolana,10
